"芒頭(+0)、薰豁(+1)","元．無名氏．獨角牛．第一折：
「你則是滿口裡薰豁獨角牛，則今番我直著抹了那廝芒頭。」
「你則是滿口裡薰豁<那>獨角牛，則今番我直著抹了那廝芒頭。」",""
"痴呆(+4)、勾拽(+0)、(both+1)","元．無名氏．百花亭．第一折：
「他把我先勾拽，引<得>人似痴呆。」
「他把我先勾拽，引<的>人似痴呆。」","應該用「得」。但古人可能也會寫錯別字。；[非常明顯]"
"特特(+0)、央浼(+1)","元．無名氏．百花亭．第二折：
「王舍想不知我在於此處，我特特央<挽>你通個信去<，>與他知道。」
「王舍想不知我在於此處，我特特央<浼>你通個信去與他知道。」",""
"抵當(+0)、單則是(+0)、(both+1)","元．無名氏．神奴兒．第三折：
「那李二呵也無男<，>也無女<的>，單則是一夫一婦，你可便著誰來抵當門戶<。>」
「那李二呵<，>也無男也無女，單則是一夫一婦，你可便著誰來抵當門戶<？>」","最後的標點符號不確定。正確為：那李二呵，也無男，也無女，單則..."
"刁蹬(+0)、放懞掙(+0)、(both+2)","元．無名氏．神奴兒．第二折：
「他那裡越𢠳拗<幪>掙，則管裡啼天哭地相刁蹬。」
「他那裡越𢠳拗<放懞>掙，則管裡啼天哭地相刁蹬。」","正確為：他那裡越"撇"拗"放懞"掙，則管裡啼天哭地相刁蹬。"
"身貧如洗(+2)、題筆(+0)","元．無名氏．舉案齊眉．第一折：
「如今梁鴻學<成>滿腹文章，爭奈身貧如洗。」
「如今梁鴻學<生>滿腹文章，爭奈身貧如洗<，沿門題筆為生>。」","依文義應為「學成」；[文義]"
"把色(+1)、薄頭(+0)、(both+1)","元．無名氏．藍采和．第一折：
「俺兩個一個是王把色，一個是李<簿>頭。」
「俺兩個一個是王把色，一個是李<薄>頭。」","[異體字]"
"收拾(+1)、花招(+0)","元．無名氏．藍采和．第一折：
「俺在這梁園勾欄裡<做>場，昨日貼出花招兒去，兩個兄弟先收拾去了。」
「俺在這梁園<棚>勾欄裡<作>場，昨日貼出花招兒去，兩個兄弟先收拾去了。」",""
"剗新(+0)、才人(+0)、(both+1)","元．無名氏．藍采和．第一折：
「俺路歧每怎敢自專，這的是才人書會<剗>新編。」
「俺路歧每怎敢自專，這的是才人書會<剷>新編。」","[異體字]"
"醒睡(+0)、做排場(+1)","元．無名氏．貨郎旦．第四折：
「副旦做排場敲<睡>醒科。」
「副旦做排場敲醒<睡>科。」","醒睡在此句應為醒木"
"拿粗挾細(+0)、放刁撒潑(+1)","元．無名氏．陳州糶米．楔子：
「俺兩個全仗<俺>父親的虎威，拿粗挾細，揣歪捏怪，那一個不知我的名兒<？>」
「俺兩個全仗父親的虎威，拿粗挾細，揣歪捏怪，<幫閒鑽懶，放刁撒潑，>那一個不知我的名兒<。>」","[排比]"
"掀騰(+0)、刁蹬(+1)","元．無名氏．陳州糶米．第一折：
「他若是將<咱>刁蹬，休道我不敢掀騰。」
「他若是將<喒>刁蹬，休道我不敢掀騰。」",""
"掙䦟(+0)、博換(+1)","元．無名氏．陳州糶米．第二折：
「我須是筆尖上掙䦟來的千<鍾>祿，你可甚劍鋒頭博換來的萬戶侯。」
「我須是筆尖上掙䦟來的千<鐘>祿，你可甚劍鋒頭博換來的萬戶侯。」",""
"末(+1)、小二哥(+2)、(both+1)","元．無名氏．黃花峪．第一折：
「小二哥，有乾淨<的>閣子末？」
「小二哥，有乾淨閣子末？」",""
"架海金梁(+1)、擎天玉柱(+0)","元．無名氏．黃鶴樓．第一折：
「想周瑜破了百萬曹兵，他正是擎天玉柱，<架>海金梁<，他有甚歹意>。」
「想周瑜破了百萬曹兵，他正是擎天玉柱，<駕>海金梁。」",""
"東洋(+2)、銀河落九天(+0)","元．王實甫．西廂記．第一本．第一折：
「只疑是銀河落九天<，>淵泉雲外懸，入東洋不離此<徑>穿。」
「只疑是銀河落九天<；>淵泉<、>雲外懸，入東洋不離此<逕>穿。」","[非常明顯]"
"官人(+2)、下(+0)","元．王實甫．西廂記．第一本．第一折：
「官人要下呵，俺這裡有乾淨店<房>。」
「官人要下呵，俺這裡有乾淨<的>店。」",""
"挪(+1)、慢俄延(+0)、(both+1)","元．王實甫．西廂記．第一本．第一折：
「慢俄延，投至到櫳門兒前面，剛<挪>了一步遠。」
「慢俄延，投至到櫳門兒前面，剛<那>了一步遠。」","同音同義字。"
"雲路(+2)、雪窗螢火(+0)","元．王實甫．西廂記．第一本．第一折：
「投至得雲路鵬程九萬里，先受了雪窗螢火<二>十年。」
「投至得雲路鵬程九萬里，先受了雪窗螢火十<二>年。」","[非常明顯]；[文義]"
"孽冤(+0)、業冤(+1)","元．王實甫．西廂記．第一本．第一折：
「正撞著五百年前風流<孽>冤。」
「正撞著五百年前風流<業>冤。」",""
"步香塵(+2)、底樣兒(+0)","元．王實甫．西廂記．第一本．第一折：
「若不是襯殘紅芳<徑>軟，怎顯得步香塵底樣兒淺。」
「若不是襯殘紅芳<逕>軟，怎顯得步香塵底樣兒淺。」","[對仗]"
"龐兒(+1)、顛不剌的(+0)","元．王實甫．西廂記．第一本．第一折：
「顛不<刺>的見了萬千，似<這>般可喜娘的龐兒罕曾見。」
「顛不<剌>的見了萬千，似般可喜娘的龐兒罕曾見。」","[非常明顯]"
"顛不剌的(+1)、可喜娘(+1)","元．王實甫．西廂記．第一本．第一折：
「顛不剌的見了萬千，似般可喜娘的龐兒罕曾見。」
「顛不剌的見了萬千，似<這>般可喜娘的龐兒罕曾見。」",""
"可意(+3)、玉天仙(+1)","元．王實甫．西廂記．第一本．第四折：
「我只道這玉天仙離了碧霄，原來是可意種來<清>醮。」
「我只道這玉天仙離了碧霄，原來是可意種來<請>醮。」","專有名稱「清醮」。"
"扭捏(+0)、做作(+1)","元．王實甫．西廂記．第一本．第四折：
「扭捏著身子<兒>百般做作，來往向人前賣弄俊俏。」
「扭捏著身子百般做作，來往向人前賣弄俊俏。」",""
"絲桐(+0)、花箋(+1)","元．王實甫．西廂記．第三本．第一折：
「一個絲桐上調弄出離恨譜，一個花<牋>上刪抹成斷腸詩。」
「一個絲桐上調弄出離恨譜，一個花<箋>上刪抹成斷腸詩。」",""
"幫閑鑽懶(+2)、直待(+0)、(both+2)","元．王實甫．西廂記．第三本．第二折：
「直待我拄著拐幫<閑>鑽懶，縫合脣送暖偷寒。」
「直待我拄著拐幫<閒>鑽懶，縫合脣送暖偷寒。」","[條目名稱][異體字]；[文義][非常明顯]"
"胡渰(+0)、男不男，女不女(+0)、(both+1)","元．王實甫．西廂記．第二本．楔子：
「別的都僧不僧<、>俗不俗<、女不女、>男不男，只會齋得飽<，>也只向那僧房中胡渰，那裡怕焚燒了兜率伽藍。」
「別的都僧不僧<，>俗不俗<，>男不男，<女不女，>只會齋得飽也只向那僧房中胡渰，那裡怕焚燒了兜率伽藍。」","搜尋引擎均有此兩種例句"
"懸梁(+2)、刺骨懸梁(+1)","元．王實甫．西廂記．第二本．第三折：
「可憐刺<股>懸梁志，險作離鄉背井魂。」
「可憐刺<骨>懸梁志，險作離鄉背井魂。」","[條目名稱]"
"牽腸割肚(+1)、底末(+0)","元．白樸．惱煞人．又是紅輪西墜套．伊州遍曲：
「為憶小卿，牽腸割肚<。淒>惶悄然無底末，受盡平生苦。」
「為憶小卿，牽腸割肚<，悽>惶悄然無底末，受盡平生苦。」",""
"匹頭裡(+0)、颩(+0)、(both+1)","元．睢景臣．哨遍．社長排門套．耍孩兒曲：
「見一<彪>人馬到莊門，匹頭裡幾面旗舒。」
「見一<颩>人馬到莊門，匹頭裡幾面旗舒。」","[異體字][條目名稱]"
"三朝(+1)、房奩(+0)","元．石君寶．秋胡戲妻．第一折：
「雖沒甚房奩送，倒也落的三朝吃喜筵。」
「雖<然>沒甚房奩送，倒也落的三朝吃喜筵。」",""
"男女(+0)、喬男女(+1)","元．石君寶．秋胡戲妻．第三折：
「當也波初，<則>道是峨冠士大夫，原來是個不曉事的喬男女。」
「當也波初，<只>道是峨冠士大夫，原來是個不曉事的喬男女。」",""
"連枝樹(+2)、比目魚(+0)","元．石君寶．秋胡戲妻．第三折：
「短桑科長不出連枝樹，漚麻坑養<不>活比目魚。」
「短桑科長不出連枝樹，漚麻坑養活比目魚。」","[非常明顯][排比]；[非常明顯]"
"不待要(+0)、怕不待(+0)、(both+1)","元．石君寶．秋胡戲妻．第二折：
「怕不待要請太醫<、>看脈息，著<甚>麼做藥錢調治<？>」
「怕不待要請太醫<，>看脈息，著<什>麼做藥錢調治<。>」","[異體字]"
"便索(+1)、夫人縣君(+1)","元．石君寶．秋胡戲妻．第四折：
「你便是夫人縣君，怎忍的便索休離<了>去也？」
「你便是夫人縣君，怎忍的便索休離去<了>也？」",""
"更長漏永(+0)、衾寒枕冷(+1)","元．石子章．竹塢聽琴．第三折：
「我為<了>你呵捱了些更長漏永，受了些衾寒枕冷。」
「我為你呵捱了些更長漏永，受了些衾寒枕冷。」",""
"成人(+0)、成家立計(+1)","元．秦𥳑夫．東堂老．楔子：
「父母與子孫成家立計，是父母盡己之心，久以後成人不成人，是在<于>他。」
「父母與子孫成家立計，是父母盡己之心，久以後成人不成人，是在<於>他<，父母怎管的他到底>。」",""
"拋撇(+0)、家中寶(+1)","元．秦𥳑夫．東堂老．第一折：
「你拋撇了這醜婦家中寶，挑踢著美女家<中>哨。」
「你拋撇了這醜婦家中寶，挑踢著美女家<生>哨。」",""
"名標青史(+1)、萬古留芳(+0)","元．紀君祥．趙氏孤兒．第二折：
「老宰輔，你若存的趙氏孤兒，當名標青史，萬古<流>芳。」
「老宰輔，你若存的趙氏孤兒，當名標青史，萬古<留>芳。」",""
"調刺(+0)、作勢(+2)","元．蕭德祥．殺狗勸夫．第四折：
「你枉做個頂天立地的男兒，教那廝越妝模作勢<，盡場兒調刺>。」
「你枉做個頂天立地的男兒，教那廝越妝模<越>作勢。」","[不太確定]；[體裁]"
"氣氳氳(+1)、定交(+0)","元．鄭光祖．倩女離魂．第一折：
「俺氣氳氳喟然聲不定交，助疏刺<刺>動羇懷風亂掃。」
「俺氣氳氳喟然聲不定交，助疏刺動羇懷風亂掃。」",""
"天涯(+2)、待(+0)","元．鄭光祖．倩女離魂．第二折：
「你道我為甚麼私離繡榻，<──>待和伊同走天涯。」
「你道我為甚麼私離繡榻，待和伊同走天涯。」",""
"露華(+2)、厭厭(+0)、(both+2)","元．鄭光祖．倩女離魂．第二折：
「趁著這厭厭露華，對著這澄澄月下，驚的那呀呀呀寒<雁>起平沙。」
「趁著這厭厭露華，對著這澄澄月下，驚的那呀呀呀寒<鴈>起平沙。」","google fight；[異體字]同"雁"；[異體字]"
"拿粗挾細(+0)、踏狗尾(+1)","元．鄭廷玉．後庭花．第一折：
「若有那拿粗挾細踏尾的但風聞，這東西一半兒停將一半兒分。」
「若有那拿粗挾細踏<狗>尾的但風聞，這東西一半兒停將一半兒分。」",""
"大會垓(+1)、休妻(+2)","元．鄭廷玉．金鳳釵．第三折：
「我借與他錢呵，搭救出它招賢納士東洋海<，>他還我錢呵，卻是<拔>出這棄子休妻大會垓。」
「我借與他錢呵，搭救出它招賢納士東洋海<；>他還我錢呵，卻是<找>出這棄子休妻大會垓。」","棄子應作「拔出」。"
"綻口兒(+0)、撩鬥(+0)、(both+1)","元．關漢卿．單刀會．第二折：
「他酒性躁不中撩鬥，你則綻口兒休題著<取>荊州。」
「他酒性躁不中撩鬥，你則綻口兒休題著<索>荊州。」","[參考網址]http://zh.wikisource.org/zh-hant/%E9%97%9C%E5%A4%A7%E7%8E%8B%E7%8D%A8%E8%B5%B4%E5%96%AE%E5%88%80%E6%9C%83， http://www.zwbk.org/zh-tw/Lemma_Show/72536.aspx#2， 正文應為「索取」荊州"
"豁地(+1)、豁(+0)","元．關漢卿．拜月亭．第一折：
「每常我聽得綽的說個女婿，我早豁<地>離了坐位。」
「每常我聽得綽的說個女婿，我早豁<的>離了坐位。」","「豁地」是副詞也是條目。"
"成親(+0)、費盡精神(+0)、(both+2)","元．關漢卿．救風塵．第一折：
「數載間費盡精神，到今朝<才>許成親。」
「數載間費盡精神，到今朝<纔>許成親。」","[異體字]；[異體字]"
"哏哏(+0)、不似(+1)","元．關漢卿．救風塵．第三折：
「則見他惡哏哏摸按著無情棍，便有火性的不似你郎君。」
「則見他惡哏哏<，>摸按著無情棍，便有火性的不似你<個>郎君。」",""
"逩(+0)、虛科(+0)、(both+1)","元．關漢卿．救風塵．第三折：
「我假意兒瞞，虛科兒噴，著<言>廝有家難<逩>。」
「我假意兒瞞，虛科兒噴，著<這>廝有家難<奔>。」","正確：我假意兒瞞，虛科兒噴，著這廝有家難逩。"
"軀老(+1)、虛囂(+0)、(both+1)","元．關漢卿．救風塵．第三折：
「有那<千>般不實喬軀老，有萬種虛囂歹議論斷不了風塵。」
「有那般不實喬軀老，有萬種虛囂歹議論<，>斷不了風塵。」","正確為："有那千般不實喬軀老，有萬種虛囂歹議論，斷不了風塵。""
"卯酉(+1)、參辰(+0)","元．關漢卿．救風塵．第二折：
「他每一做一個水上<浮>漚，和爺娘結下不廝見的冤讎，恰便似日月參辰和卯酉<，正中那男兒機彀>。」
「他每一做一個水上<淨>漚，和爺娘結下不廝見的冤讎，恰便似日月參辰和卯酉。」","[非常明顯][文義]"
"連理枝(+0)、長攙攙(+1)","元．關漢卿．望江亭．第四折：
「他只待強拆我長攙攙的連理枝，生擺斷我顫巍巍的並頭蓮。」
「他只待強拆<開>我長攙攙的連理枝，生擺斷我顫巍巍的並頭蓮。」","[非常明顯]"
"款慢(+1)、做小伏低(+0)","元．關漢卿．玉鏡臺．第三折：
「我今日媒人根前做小伏低，教他款慢裡勸諫的俺夫妻<和>會<。兀的是羅幃中用人之際>。」
「我今日媒人根前<，>做小伏低，教他款慢裡<，>勸諫的俺夫妻<合>會。」",""
"負屈銜冤(+0)、沒時沒運(+0)、(both+1)","元．關漢卿．竇娥冤．第三折：
「這都是我做竇娥的沒時沒運<、>不明不<暗、>負屈銜冤。」
「這都是我做竇娥的沒時沒運<，>不明不<闇，>負屈銜冤。」","[異體字]"
"訟庭(+1)、胡支對(+1)","元．關漢卿．竇娥冤．第二折：
「不是妾訟庭上胡支對，大人也卻<教>我平白地說甚的？」
「不是妾訟庭上胡支對，大人也<，>卻<叫>我平白地說甚的？」",""
"漏面賊(+1)、銜冤負屈(+1)","元．關漢卿．竇娥冤．第二折：
「我做<了>個銜冤負屈沒頭鬼，怎肯便放了你好色荒淫漏面賊。」
「我做個銜冤負屈沒頭鬼，怎肯便放了你好色荒淫漏面賊。」",""
"伏狀(+1)、畫伏狀(+0)","元．關漢卿．竇娥冤．第二折：
「既然招了，著<他>畫了伏狀。」
「既然招了，著<她>畫了伏狀。」",""
"桯(+0)、門楹(+1)","元．關漢卿．竇娥冤．第四折：
「怎不容我到燈影前，卻攔截在門<桯>外<。>」
「怎不容我到燈影前，卻攔截在門<楹>外<？>」",""
"龍孫帝子(+1)、玉葉金枝(+0)","元．關漢卿．蝴蝶夢．第一折：
「使不著國戚皇親，玉葉金枝，便是他龍孫帝子，打殺人<也>吃官司。」
「使不著國戚皇親，玉葉金枝，便是他龍孫帝子，打殺人<要>吃官司。」",""
"排門(+0)、潑賸飯(+0)、(both+1)","元．關漢卿．蝴蝶夢．第三折：
「誰敢道半步俄延，排門兒叫化都尋遍，討了些潑<剩>飯和雜麵。」
「誰敢道半步俄延，排門兒叫化都尋遍，討了些潑<賸>飯和雜麵。」","[同義詞]"
"排房(+2)、排房吏典(+0)","元．關漢卿．蝴蝶夢．第二折：
「中牟縣官好生糊塗，如何這文書上寫著王大、王二、王<三>打死平人葛彪。這縣裡就無個排房吏典。」
「中牟縣官好生糊塗，如何這文書上寫著王大、王二、王<二>打死平人葛彪。這縣裡就無個排房吏典。」","[非常明顯]"
"孔目(+0)、私下(+1)","元．關漢卿．蝴蝶夢．第二折：
「教我把罪犯私下招<伏>，不比那小處官司孔目。」
「教我把罪犯私下招<承>，不比那小<去>處官司孔目。」","原文如此"
"乞養(+0)、不著疼熱(+1)","元．關漢卿．蝴蝶夢．第二折：
「這一個小廝必是你乞養<來的>螟蛉之子，不著疼熱，所以著他償命。」
「這一個小廝<，>必是你乞養<過房>螟蛉之子，不著疼熱，所以著他償命。」",""
"皮裡抽肉(+1)、骨岩岩(+1)","元．關漢卿．謝天香．第四折：
「你覷我皮裡抽肉，你休問我<可>怎生骨岩岩臉兒黃瘦。」
「你覷我皮裡抽肉，你休問我怎生骨岩岩臉兒黃瘦。」",""
"守(+1)、今非昔比(+0)","元．關漢卿．謝天香．第四折：
「官守所拘，功名在念，豈飲酒。」
「<小>官<今非昔比，官>守所拘，功名在念，豈<敢>飲酒。」",""
"不良會(+0)、跳塔輪鍘(+1)、(both+1)","元．關漢卿．魯齋郎．楔子：
「你便不良會可跳塔輪鍘，那一個官司敢把勾頭押<，題>起他名兒也怕。」
「你便不良會可跳塔輪鍘，那一個官司敢把勾頭押<？提>起他名兒也怕。」","[同義詞]"
"歸山(+0)、嗟吁(+1)","元．關漢卿．魯齋郎．第三折：
「嗟吁！嗟吁<!>教咱何處居？不如趁早歸山去。」
「嗟吁！嗟吁<！>教咱何處居？<則>不如趁早歸山去。」","[同"
"密匝匝(+1)、攘攘(+0)","元．馬致遠．夜行船．百歲光陰一夢蝶套．離亭宴煞：
「看密匝匝蟻兵，亂紛紛蜂釀蜜。」
「看密匝匝蟻<排>兵，亂紛紛蜂釀蜜<，急攘攘蠅爭血>。」",""
"破賺(+0)、姻嬌(+1)","元．馬致遠．漢宮秋．第一折：
「便<宜>的八百姻嬌比並他，也未必強如俺娘娘帶破賺丹青畫。」
「便<宣>的八百姻嬌比並他，也未必強如俺娘娘<，>帶破賺丹青畫。」","[文義][非常明顯]"
"支楞(+2)、撲通(+0)","元．馬致遠．青衫淚．第二折：
「今日撲通的缾墜井，支楞的琴斷<弦>。」
「今日撲通的缾墜井，支楞的琴斷<絃>。」","[非常明顯]"
"屈沉(+0)、屎盆子(+1)","元．馬致遠．黃粱夢．第二折：
「他在那長朝殿前班部裡擺，你教他把屎盆<兒>頂戴<，>兀的不屈沉殺了拜將築壇臺。」
「他在那長朝殿前班部裡擺，你教他把屎盆<子>頂戴<。>兀的不屈沉殺了拜將築壇臺。」","[條目名稱]"
"承認(+0)、差失(+1)","元．高文秀．澠池會．第二折：
「你怎敢發大言，獨自保主公去？倘或主公有<些>差失，誰人承認？」
「你怎敢發大言，獨自保主公去？倘或主公有差失，誰人承認？」",""
"護臂(+1)、哨子(+2)","元．高文秀．黑旋風．第一折：
「泰安神州謊子極多，哨子極廣，怎生得一個護臂跟隨將我去方<可>。」
「泰安神州謊子極多，哨子極廣，怎生得一個護臂跟隨將我去方<好>。」","[非常明顯]"
"聽天任命(+0)、循規蹈矩(+1)","兒女英雄傳．第一回：
「老<爹>又是位循規蹈矩，聽天任命，不肯苟且的人，只得呈報銷假投供。」
「老<爺>又是位循規蹈矩，聽天任命，不肯苟且的人，只得呈報銷假投供。」","[非常明顯]"
"妖(+0)、怪模怪樣(+0)、(both+1)","兒女英雄傳．第七回：
「只見……妖氣妖聲，怪模怪樣<地>問了那女子一聲。」
「只見<她>……<捲著大寬的桃紅袖子，>妖氣妖聲，怪模怪樣<的>問了那女子一聲。」",""
"死鬼(+1)、哥兒(+0)","兒女英雄傳．第七回：
「我們死鬼當家兒的姓王，他們哥兒八個，我們當家<兒>的是第八的。」
「我們死鬼當家兒的姓王，他們哥兒八個，我們當家的是第八的。」",""
"長篇累牘(+0)、倚馬可待(+1)","兒女英雄傳．第三十七回：
「公子此時，一團興致，覺得這事倚馬可待，那知一想，<才>覺長篇累牘，不合體裁。」
「公子此時，一團興致，覺得這事倚馬可待，那知一想，<纔>覺長篇累牘，不合體裁。」",""
"下巴頦(+0)、綹(+1)","兒女英雄傳．第三十三回：
「下巴頦兒底下又沒甚麼，可儘<著申>著三個指頭，在那裡綹鬍子似的不住手的綹。」
「下巴頦兒底下<，>又沒甚麼，可儘著三個指頭，在那裡綹鬍子似的不住手的綹。」",""
"娃子(+0)、抱(+0)、(both+1)","兒女英雄傳．第三十三回：
「往後來倆<個>姑奶奶再都抱了娃子，那個不用幾尺粗布呢？」
「往後來倆姑奶奶再都抱了娃子，那個不用幾尺粗布呢？」","[非常明顯]"
"地土蛇(+2)、臥蛋(+1)","兒女英雄傳．第二十一回：
「大凡那些作強盜的，沿途都有幾個給他作眼線的熟人，叫<作>地土蛇，又叫<作>臥蛋。」
「大凡那些作強盜的，沿途都有幾個給他作眼線的熟人，叫<做>地土蛇，又叫<做>臥蛋。」","比擬概念用「作」。；[文義]"
"明察暗訪(+0)、賊去關門(+1)","兒女英雄傳．第二十七回：
「丈夫的品行也<丟>了，她的聲名也丟了<。>她還在那裡賊去關門，明察暗訪。」
「丈夫的品行也<去>了，她的聲名也丟了<，>她還在那裡賊去關門，明察暗訪。」","[文義]"
"生死存亡(+0)、伶仃孤苦(+2)","兒女英雄傳．第二十二回：
「至於何玉鳳姑娘一個世家千金小姐弄得一身伶<佇>孤苦，有如斷梗飄蓬<，生死存亡，竟難預定>。」
「至於何玉鳳姑娘<，>一個世家千金小姐<，>弄得一身伶<仃>孤苦，有如斷梗飄蓬。」",""
"倡隨(+1)、同心合力(+0)","兒女英雄傳．第二十八回：
「從此你我三個人須要<倡>隨和睦，同心合力<，>侍奉雙親<，答報天恩>。」
「從此你我三個人<，>須要<唱>隨和睦，同心合力侍奉雙親。」","[條目名稱]"
"引線穿針(+0)、排兵布陣(+1)","兒女英雄傳．第二十四回：
「安老爺、安太太便在這邊暗暗的排兵<佈>陣，舅太太便在那邊密密的引線穿針。」
「安老爺、安太太便在這邊暗暗的排兵<布>陣，舅太太便在那邊密密的引線穿針。」",""
"恨事(+1)、透骨酸心(+1)","兒女英雄傳．第五回：
「他自己心中有一腔<瀰>天恨事，透骨酸心。」
「他自己心中<，又>有一腔<的彌>天恨事，透骨酸心。」","[非常明顯]"
"邪道(+2)、不對眼(+0)","兒女英雄傳．第五回：
「據我看方纔這個娘兒<們>太不對眼，還沾著有點子邪道。」
「據我看<，>方纔這個娘兒<妹>太不對眼，還沾著有點子邪道。」","[非常明顯]"
"護疼(+1)、撥甩(+1)","兒女英雄傳．第五回：
「那<騾>子護疼，把腦袋一撥甩，就把騎著的人<掀>了下來。」
「那<驢>子護疼，把腦袋一撥甩，就把騎著的人<揪>了下來。」",""
"戴高帽(+0)、順風駛船(+0)、(both+1)","兒女英雄傳．第八回：
「我這個人雖是個多事的人，但是凡那下坡走馬、順風<使>船，以至買好名兒<，>戴高帽兒的那些營生，我都不會。」
「我這個人雖是個多事的人，但是凡那下坡走馬、順風<駛>船，以至買好名兒<、>戴高帽兒的那些營生，我都不會<作>。」",""
"尋根究底(+1)、露尾藏頭(+1)","兒女英雄傳．第八回：
「我雖然句句的<藏頭>露尾，被你<們>層層的尋根究<底>，話也大概說明白了。」
「我雖然句句的露尾<藏頭>，被你<二人>層層的尋根<覓>究，話也大概說明白了。」","[非常明顯]"
"洗手(+1)、小道兒(+0)","兒女英雄傳．第十一回：
「小人從前原也<作>些小道兒上的買賣，後來洗手不幹<，就在河工上充了一個夫頭>。」
「小人從前原也<做>些小道兒上的買賣，後來洗手不幹。」",""
"交叉(+0)、歇腿(+1)","兒女英雄傳．第四回：
「可巧見他刁著一根小煙袋兒，交叉著手，靠著<牕>臺兒在那裡歇腿兒呢！」
「可巧見他刁著一根小煙袋兒，交叉著手，靠著<窗>臺兒在那裡歇腿兒呢！」",""
"油盤(+1)、勤行(+2)","兒女英雄傳．第四回：
「跑堂兒的<是>說是勤行，講的是提茶壺<，>端油盤<，>抹桌子。」
「跑堂兒的說是勤行，講的是提茶壺<、>端油盤<、>抹桌子。」","[非常明顯]；[參考網址]http://ctext.org/wiki.pl?if=gb&chapter=334214"
"歧途(+1)、車馬輻輳(+0)","兒女英雄傳．緣起首回：
「兩旁歧途曲巷中，有無數的車馬輻輳，冠蓋飛揚，人<來人>往，十分熱鬧。」
「兩旁歧途曲巷中，有無數的車馬輻輳，冠蓋飛揚，人往<人來>，十分熱鬧。」",""
"丁內艱(+2)、丁外艱(+0)、(both+1)","六部成語註解．吏部：
「丁內艱：<母>死丁憂曰丁<內>艱。」
「丁內艱：<父>死丁憂曰丁<外>艱。」","兩個不同的引文。；例句2開頭改為"丁外艱"就正確"
"棚規(+0)、考棚(+0)、(both+2)","六部成語註解．禮部：
「棚規：<〔棚滿漢本作榜〕>各省學政官出考，所屬府州縣其地未設試院，應搭蓆棚為號舍，名曰考棚<。該府縣貼補規費，謂之棚規>。」
「棚規：各省學政官出考，所屬府州縣其地未設試院，應搭蓆棚為號舍，名曰<『>考棚<』>。」","字句相同，只是標點差別而已"
"囈(+3)、啽(+0)","列子．周穆王：
「眠中啽<囈>呻呼，徹旦息焉。」
「眠中啽<藝>呻呼，徹旦息焉。」","「囈」是條目。"
"鬻歌(+2)、假食(+0)","列子．湯問：
「昔韓娥東之齊，匱糧，過雍門，鬻歌假食<。>既去，而餘音繞梁欐，三<日>不絕。」
「昔韓娥東之齊，匱糧，過雍門，鬻歌假食<，>既去，而餘音繞梁欐，三<月>不絕。」","[非常明顯]成語「繞樑三日」不是「繞樑三月」"
"彀(+0)、甘蠅(+1)","列子．湯問：
「甘<繩>，古之善射者，彀弓而獸伏鳥下。」
「甘<蠅>，古之善射者，彀弓而獸伏鳥下。」","「甘蠅」王闓運 《巡撫吳尚書六十壽頌》：『學騎武靈 ，角射甘蠅 。』"
"慍容(+1)、挨(+2)、(both+1)","列子．黃帝：
「既而狎侮欺詒，攩㧙抌，亡所不為<，商丘開常無慍容>。」
「既而狎侮欺詒，攩㧙<挨>抌，亡所不為。」","「挨」是條目。"
"發貨(+1)、交易(+0)","初刻拍案驚奇．卷一：
「眾人多是做過交易的，各有熟識經紀、歇家、<通>事人等<，各自上岸，找尋發貨去了>。」
「眾人多是做過交易的，各有熟識經紀、歇家、<適>事人等。」",""
"通事舍人(+0)、馳驛(+1)","初刻拍案驚奇．卷七：
「玄宗聞其名，差一個通事舍人姓裴名晤，馳驛到<恆>州來迎。」
「玄宗聞其名，差一個通事舍人姓裴名晤，馳驛到<恒>州來迎。」","http://zh.wikipedia.org/wiki/%E6%81%92%E5%B7%9E"
"鬚眉(+0)、透骨(+1)","初刻拍案驚奇．卷七：
「風<冷>鬚眉透骨寒，人在水晶宮裡。」
「風<泛>鬚眉透骨寒，人在水晶宮裡。」","「泛」是及物動詞。"
"打劫(+2)、不便道(+0)","初刻拍案驚奇．卷三十一：
「王元<椿>只曉得這條路上好打劫人，不想著來這條路上走的人，只貪近<，>便不是善良本分的人。」
「王元<樁>只曉得這條路上好打劫人，不想著來這條路上走的人，只貪近便<，>不是善良本分的人<，不便道白白的等你拿了財物去>。」","人名是王元椿；[非常明顯]"
"車輿(+0)、旛蓋(+1)、(both+2)","初刻拍案驚奇．卷三十九：
「乃具車輿，列旛蓋，惟謙躬為控馬，既至祠所，盛設供帳，<繫>折庭中。」
「乃具車輿，列旛蓋，惟謙躬為控馬，既至祠所，盛設供帳，<罄>折庭中。」","[文義]；磬折庭中"
"打踅(+1)、數黃道白(+0)","初刻拍案驚奇．卷三十四：
「元來那王尼有一身奢遮本事，第一件一張花嘴，數黃道白，指東話西，專一在官宦人家打踅，那女眷們沒一個不被他哄得投機的。」
「元來那王尼有一身奢遮本事，第一件一張花嘴，數黃道白，指東話西，專一在官宦人家打踅，那女眷們沒<有>一個不被他哄得投機的。」",""
"行貨(+0)、叉口(+1)","初刻拍案驚奇．卷三：
「一個人走將進來，將肩上叉口也似一件東西，往庭中一<捽，叫道：『老嬤，快拿火來，收拾行貨>。<』>」
「一個人走將進來，將肩上叉口也似一件東西，往庭中一<摔>。」",""
